id;tmdb;title;genres;popularity;year;runtime;cast;keywords;similar
4;453;A Beautiful Mind;[18, 10749];63;2001;135;"['Russell Crowe', 'Jennifer Connelly', 'Ed Harris', 'Paul Bettany', 'Christopher Plummer', 'Josh Lucas', 'Adam Goldberg', 'Anthony Rapp', 'Judd Hirsch', 'Jason Gray-Stanford', 'Austin Pendleton', 'Vivien Cardone', 'Jillie Simon', 'Victor Steinbach', 'Tanya Clarke', 'Thomas F. Walsh', 'Jesse Doran', 'Kent Cassella', 'Patrick Blindauer', 'John Blaylock', 'Roy Thinnes', 'Anthony Easton', 'Cheryl Howard', 'Josh Pais', 'David B. Allen', 'Michael Esper', 'Erik Van Wyck', 'Rance Howard', 'Jane Jenkins', 'Darius Stone', 'Valentina Cardinalli', 'Teagle F. Bougere', 'Amy Walz', 'Tracey Toomey', 'Jennifer Weedon', 'Yvonne Thomas', 'Holly Pitrago', 'Isadore Rosenfeld', 'Tom McNutt', 'Alex Toma', 'Bryce Dallas Howard', ""Ryan O'Connor""]";"['schizophrenia', 'based on novel or book', ""love of one's life"", 'professor', 'intelligence', 'paranoia', 'mathematics', 'massachusetts', 'mathematician', 'market economy', 'economic theory', 'princeton university', 'nobel prize', 'mathematical theorem', 'delusion', 'genius', 'biography', 'based on true story', 'teacher', 'conspiracy', 'code breaking', 'university', 'math genius', 'savant', 'biopic']";[27329, 27332, 266503, 754582, 754609, 754364, 27135, 27139, 27171, 27176, 27197, 1251832, 1251840, 430267, 588564, 27605, 27621, 27624, 430578, 588767]
10;279;Amadeus;[36, 10402, 18];55;1984;160;['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge', 'Simon Callow', 'Roy Dotrice', 'Christine Ebersole', 'Jeffrey Jones', 'Charles Kay', 'Kenny Baker', 'Lisbeth Bartlett', 'Barbara Bryne', 'Martin Cavani', 'Roderick Cook', 'Milan Demjanenko', 'Peter DiGesu', 'Richard Frank', 'Patrick Hines', 'Nicholas Kepros', 'Philip Lenkowsky', 'Herman Meckler', 'Jonathan Moore', 'Cynthia Nixon', 'Brian Pettifer', 'Vincent Schiavelli', 'Douglas Seale', 'Miroslav Sekera', 'John Strauss', 'Karl-Heinz Teuber', 'Miro Grisa', 'Samuel Ramey', 'Helena Cihelníková', 'Felicity Lott', 'Karel Gult', 'Richard Stilwell', 'Zuzana Kadlecová', 'Isobel Buchanan', 'Magda Čelakovská', 'Anne Howells', 'Slavěna Drášilová', 'Deborah Rees', 'Eva Šenková', 'Patricia Payne', 'Leoš Kratochvíl', 'Alexander Oliver', 'Gino Zeman', 'Robin Leggate', 'Jaroslav Mikulín', 'John Tomlinson', 'Ladislav Krečmer', 'Willard White', 'Karel Fiala', 'Richard Stilwell', 'Jan Blažek', 'John Tomlinson', 'Zdeněk Jelen', 'Willard White', 'Suzanne Murphy', 'Suzanne Murphy', 'June Anderson', 'Milada Čechalová', 'Brian Kay', 'Lisbeth Bartlett', 'Gillian Fisher', 'John Carrafa', 'Sara Clifford', 'Richard Colton', 'Shelley Freydont', 'Anne Glasner', 'Barbara Hoom', 'Mary Ann Kellogg', 'Raymond Kurshals', 'John Malashock', 'Jennifer Rawe', 'Tom Rawe', 'William Whitener', 'Hana Brejchová', 'Miriam Chytilová', 'Karel Effa', 'Radka Fidlerová', 'René Gabzdyl', 'Karel Hábl', 'Aťka Janoušková', 'Marta Jarolímková', 'Gabriela Krčková', 'Vladimír Krouský', 'Jiří Krytinář', 'Jan Kuželka', 'Radka Kuchařová', 'Jiří Lír', 'Lenka Loubalová', 'Dagmar Mašková', 'Ladislav Mikeš', 'Jitka Molavcová', 'Jana Musilová', 'Vojtěch Nalezenec', 'Pavel Nový', 'Jiří Opsatko', 'Jan Pohan', 'Tereza Pokorná-Herzová', 'Ivan Pokorný', 'Milan Riehs', 'Iva Šebková', 'Zdeněk Sklenář', 'Renata Vacková', 'Jiří Vančura', 'Dana Vávrová', 'Petra Vogelová', 'Josef Zeman', 'Viktor Maurer', 'Zdeněk Mahler', 'Vladimír Svitáček', 'Karel Engel', 'Antonín Kramerius', 'Zbyněk Bruthans', 'Lubomír Havlák'];['opera', 'composer', 'musician', 'marriage crisis', 'italy', 'talent', 'emperor', 'austria', 'based on play or musical', 'mozart', 'god', 'murder', 'vienna, austria', 'envy', '18th century'];[654, 665, 688, 703, 705, 745, 746, 753, 769, 770, 233394, 400141, 400199, 1064119, 1224530, 167, 175, 182, 186, 197]
68;89;Indiana Jones and the Last Crusade;[12, 28];76;1989;127;"['Harrison Ford', 'Sean Connery', 'Denholm Elliott', 'Alison Doody', 'John Rhys-Davies', 'Julian Glover', 'River Phoenix', 'Michael Byrne', 'Kevork Malikyan', 'Robert Eddison', 'Richard Young', 'Alexei Sayle', 'Alex Hyde-White', 'Paul Maxwell', 'Isla Blair', 'Vernon Dobtcheff', 'J.J. Hardy', 'Bradley Gregg', ""Jeff O'Haco"", 'Vince Deadrick Sr.', 'Marc Miles', 'Ted Grossman', 'Tim Hiser', 'Larry Sanders', 'Will Miles', 'David Murray', 'Frederick Jaeger', 'Jerry Harte', 'Billy J. Mitchell', 'Martin Gordon', 'Paul Humpoletz', 'Tom Branch', 'Graeme Crowther', 'Luke Hanson', 'Chris Jenkinson', 'Nicola Scott', 'Louis Sheldon', 'Stefan Kalipha', 'Peter Pacey', 'Pat Roach', 'Suzanne Roquette', 'Eugene Lipinski', 'George Malpas', 'Julie Eccles', 'Nina Armstrong', 'Vic Armstrong', 'Roy Beck', 'Dickey Beer', 'Jack Carter', 'Graham Cole', 'Bert Crome', 'Peter Diamond', 'Hugh Elton', 'Albert Evansky', 'Norman Gay', 'Nick Gillard', 'Martin Grace', 'Paul Heasman', 'Barrie Holland', 'Colin Hunt', 'Ronald Lacey', 'Derek Lyons', 'Paul Markham', 'Wayne Michaels', 'Orla Pederson', 'Lee Richards', 'Michael Sheard', 'Lee Sheward', 'Tip Tipping', 'Chris Webb', 'Sheb Wooley']";['saving the world', 'nazi', 'holy grail', 'venice, italy', 'entrapment', 'crusader', 'germany', 'riddle', 'brotherhood', 'zeppelin', 'tank', 'book burning', 'nazi officer', 'boat chase', 'gestapo', 'single father', 'traveling circus', 'archaeologist', 'bible quote', 'medieval', 'boy scouts', 'german soldier', 'motorcycle chase', 'hindenburg', 'german agent', '1930s', 'biblical archaeology', 'father son relationship', 'adolf hitler', 'german language', 'knights templar', 'nazi germany', 'the crusades'];[657, 698, 707, 754, 762, 157, 168, 197, 217, 218, 254, 817, 2493, 2501, 2502, 2503, 2286, 2312, 2371, 558]
40;996;Double Indemnity;[80, 53];13;1944;107;['Fred MacMurray', 'Barbara Stanwyck', 'Edward G. Robinson', 'Porter Hall', 'Richard Gaines', 'Jean Heather', 'Tom Powers', 'Fortunio Bonanova', 'Byron Barr', 'John Berry', 'Raymond Chandler', 'Edmund Cobb', 'Kernan Cripps', 'Bess Flowers', 'Eddie Hall', 'Teala Loring', 'Sam McDaniel', 'Billy Mitchell', 'Clarence Muse', 'Douglas Spencer', 'John Philliber', 'Harold Garrison', 'James Adamson', 'Betty Farrington', 'George Magrill', 'Constance Purdy', 'Dick Rush', 'Floyd Shackelford', 'Oscar Smith', 'Miriam Nelson'];['insurance fraud', 'femme fatale', 'film noir', 'murder', 'life insurance', 'black and white', 'insurance agent', 'insurance policy', 'duplicity', 'murder plot', 'scheming wife'];[654, 678, 681, 690, 691, 702, 750, 751, 757, 758, 769, 1064024, 1224530, 179, 180, 186, 189, 195, 212, 223]
24;44214;Black Swan;[18, 53, 27];77;2010;109;"['Natalie Portman', 'Mila Kunis', 'Vincent Cassel', 'Barbara Hershey', 'Winona Ryder', 'Benjamin Millepied', 'Ksenia Solo', 'Kristina Anapau', 'Janet Montgomery', 'Sebastian Stan', 'Toby Hemingway', 'Sergio Torrado', 'Mark Margolis', 'Tina Sloan', 'Abraham Aronofsky', 'Charlotte Aronofsky', 'Marcia Jean Kurtz', ""Shaun O'Hagan"", 'Chris Gartin', 'Deborah Offner', 'Stanley B. Herman', 'Michelle Rodriguez Nouel', 'Kurt Froman', 'Marty Krzywonos', 'Leslie Lyles', 'John Epperson', 'Arkadiy Figlin', 'Tim Fain', 'Sarah Lane', 'Liam Flaherty', 'Patrick Heusinger', 'Marina Stavitskaya', 'Olga Kostritzky', 'Christine Redpath', 'Alexandra Damiani', 'Rebecca Azenberg', 'Laura Bowman', 'Holly L. Fusco', 'Abigail Mentzer', 'Barette Vance', 'Lillian di Piazza', 'Megan Dickinson', 'Jessy Hendrickson', 'Geneviève Lebean', 'Rachel Jambois', 'Ryoko Sadoshima', 'Kaia A. Tack', 'Lauren Fadeley', 'Sarah Hay', 'Adrianna de Svastich', 'Jamie Wolf', 'Carrie Lee Riggins', 'Gina Artese', 'Daralina Komar', 'Tim Lacatena', 'Alyson Cambridge', 'Anne Bergstedt Jordanova']";['new york city', 'dancing', 'dancer', 'nightmare', 'competition', 'obsession', 'insanity', 'paranoia', 'hallucination', 'ballet dancer', 'ballet', 'female protagonist', 'psychological thriller', 'fear', 'heartbreak', 'mental illness', 'madness', 'reality vs fantasy', 'swan lake', 'ballerina', 'stage performance', 'aggressive', 'self-harm', 'mother daughter relationship', 'self destructiveness', 'theater', 'pointe shoes', 'antagonistic'];[650, 654, 670, 679, 694, 696, 703, 713, 745, 752, 755, 764, 769, 400220, 725266, 1064024, 1064036, 154, 164, 166]
96;10774;Network;[18];22;1976;122;['Faye Dunaway', 'William Holden', 'Peter Finch', 'Robert Duvall', 'Ned Beatty', 'Beatrice Straight', 'Wesley Addy', 'Arthur Burghardt', 'Bill Burrows', 'John Carpenter', 'Jordan Charney', 'Kathy Cronkite', 'Ed Crowley', 'Jerome Dempsey', 'Conchata Ferrell', 'Gene Gross', 'Stanley Grover', 'Cindy Grover', 'Darryl Hickman', 'Mitchell Jason', 'Paul Jenkins', 'Ken Kercheval', 'Kenneth Kimmins', 'Lynn Klugman', 'Carolyn Krigbaum', 'Zane Lasky', 'Michael Lipton', 'Michael Lombard', 'Pirie MacDonald', 'Russ Petranto', 'Bernard Pollock', 'Roy Poole', 'William Prince', 'Sasha von Scherler', 'Lane Smith', 'Ted Sorel', 'Fred Stuthman', 'Cameron Thomas', 'Marlene Warfield', 'Lydia Wilen', 'Lee Richardson', 'Lance Henriksen'];['adultery', 'new york city', 'corruption', 'profit', 'satire', 'tv ratings', 'murder', 'corporate', 'reporter', 'co-workers relationship', 'rage', 'anger', 'tv show in film', 'meeting', 'political satire', 'news', 'fired', 'network', 'anchor', 'tv news anchor'];[643, 649, 654, 659, 670, 688, 696, 703, 706, 713, 753, 769, 1224530, 153, 164, 166, 167, 182, 186, 205]
25;78;Blade Runner;[878, 18, 53];80;1982;118;['Harrison Ford', 'Rutger Hauer', 'Sean Young', 'Edward James Olmos', 'M. Emmet Walsh', 'Daryl Hannah', 'William Sanderson', 'Brion James', 'Joe Turkel', 'Joanna Cassidy', 'James Hong', 'Morgan Paull', 'Kevin Thompson', 'John Edward Allen', 'Hy Pyke', 'Kimiko Hiroshige', 'Bob Okazaki', 'Carolyn DeMirjian', 'Ben Astar', 'Dawna Lee Heising', 'Alexis Rhee', 'Judith Burnett', 'Leo Gorcey Jr.', 'Sharon Hesky', 'Kelly Hine', 'Tom Hutchinson', 'Charles Knapp', 'Rose Mascari', 'Jiro Okazaki', 'Steve Pope', 'Robert Reiter'];['android', 'flying car', 'bounty hunter', 'artificial intelligence (a.i.)', 'genetics', 'based on novel or book', 'dystopia', 'melancholy', 'futuristic', 'fugitive', 'cyberpunk', 'los angeles, california', 'alcoholic', 'tech noir', 'meditative', 'neo-noir', 'blade runner', '2010s', 'introspective'];[893648, 725115, 1064003, 1063926, 725133, 725163, 400106, 1223856, 630481, 630489, 60935, 60938, 60948, 60985, 61031, 302722, 63374, 63375, 805503, 1294863]
47;550;Fight Club;[18];126;1999;139;"['Edward Norton', 'Brad Pitt', 'Helena Bonham Carter', 'Meat Loaf', 'Jared Leto', 'Zach Grenier', 'Holt McCallany', 'Eion Bailey', 'Richmond Arquette', 'David Andrews', 'George Maguire', 'Eugenie Bondurant', 'Christina Cabot', ""Sydney 'Big Dawg' Colston"", 'Rachel Singer', 'Christie Cronenweth', 'Tim DeZarn', 'Ezra Buzzington', 'Dierdre Downing-Jackson', 'Bob Stephenson', 'Charlie Dell', 'Rob Lanza', 'David Lee Smith', 'Joel Bissonnette', 'Evan Mirand', 'Robby Robinson', 'Lou Beatty Jr.', 'Thom Gossom Jr.', 'Valerie Bickford', 'Peter Iacangelo', 'Carl Ciarfalio', 'Stuart Blumberg', 'Todd Peirce', 'Mark Fite', 'Matt Winston', 'Joon Kim', 'Bennie Moore', 'Lauren Sánchez', 'Pat McNamara', 'Tyrone R. Livingston', 'Owen Masterson', 'David Jean Thomas', 'Paul Carafotes', 'Christopher John Fields', 'Anderson Bourell', 'Scotch Ellis Loring', 'Michael Shamus Wiles', 'Andi Carnick', 'Ed Kowalczyk', 'Leonard Termo', 'Van Quattro', 'Markus Redmond', 'Michael Girardin', 'Michael Arturo', 'Greg Bronson', 'Matt Cinquanta', 'Paul Dillon', 'Eddie Hargitay', 'Phil Hawn', 'Bruce Holman', 'Jawara', 'Baron Jay', 'Jim Jenkins', 'Kevin Scott Mack', 'Trey Ore', 'Louis Ortiz', 'Hugh Peddy', 'J.T. Pontino', 'Chad Randau', 'Marcio Rosario', 'Gregory Silva', 'Brian Tochi', 'Michael Zagst', 'Marc Cinquanta', 'Summer Moore']";['dual identity', 'rage and hate', 'based on novel or book', 'nihilism', 'fight', 'support group', 'dystopia', 'insomnia', 'alter ego', 'breaking the fourth wall', 'split personality', 'quitting a job', 'dissociative identity disorder', 'self destructiveness'];[19, 59, 70, 86, 93, 101, 136, 137, 143, 146, 159, 192, 223, 227, 228, 235, 238, 241, 243, 245]
115;11645;乱;[28, 18, 36];22;1985;160;['Tatsuya Nakadai', 'Akira Terao', 'Jinpachi Nezu', 'Daisuke Ryū', 'Mieko Harada', 'Yoshiko Miyazaki', 'Mansai Nomura', 'Hisashi Igawa', 'Shinnosuke Ikehata', 'Masayuki Yui', 'Kazuo Kato', 'Norio Matsui', 'Toshiya Ito', 'Heihachiro Suzuki', 'Kenji Kodama', 'Haruko Tōgō', 'Reiko Nanjo', 'Tokie Kanda', 'Sawako Kochi', 'Kumeko Otowa', 'Takeshi Katō', 'Jun Tazaki', 'Hitoshi Ueki', 'Takao Zushi', 'Yoshitaka Zushi', 'Tetsuo Yamashita', 'Akihiko Sugizaki', 'Masaaki Sasaki', 'Satoru Fukasaku', 'Susumu Terajima'];['epic', 'assassination', 'kingdom', 'gun', 'greed', 'castle', 'heir to the throne', 'revenge', 'descent into madness', 'seppuku', 'inheritance fight', 'ruins', 'king lear', 'feudal japan', 'black widow', 'hopelessness'];[270145, 434775, 434783, 31154, 759175, 269651, 433792, 31593, 423646, 423653, 423732, 1251327, 27197, 266396, 758866, 929334, 433892, 433945, 929739, 31270]
117;567;Rear Window;[53, 9648];49;1954;112;['James Stewart', 'Grace Kelly', 'Wendell Corey', 'Thelma Ritter', 'Raymond Burr', 'Judith Evelyn', 'Ross Bagdasarian', 'Georgine Darcy', 'Sara Berner', 'Frank Cady', 'Jesslyn Fax', 'Rand Harper', 'Irene Winston', 'Havis Davenport', 'Jerry Antes', 'Benny Bartlett', 'Sue Casey', 'Iphigenie Castiglioni', 'James Cornell', 'Don Dunning', 'Marla English', 'Bess Flowers', 'Art Gilmore', 'Fred Graham', 'Kathryn Grant', 'Charles Harvey', 'Len Hendry', 'Alfred Hitchcock', 'Harry Landers', 'Alan Lee', 'Mike Mahoney', 'Jonnie Paris', 'Eddie Parker', 'Robert Sherman', 'Dick Simmons', 'Ralph Smiley', 'Jack Stoney', 'Anthony Warde', 'Gig Young'];['nurse', 'isolation', 'photographer', 'suspicion of murder', 'wheelchair', 'girlfriend', 'salesman', 'neighbor', 'whodunit', 'convalescence', 'voyeurism', 'voyeur', 'missing wife', 'homebound', 'psychotic obsessions', 'suspicious behavior', 'flower bed', 'visiting nurse', 'suspenseful', 'the boy who cried wolf'];[670, 694, 1224530, 180, 184, 793, 829, 839, 852, 867, 2502, 2652, 2675, 2924, 2990, 2768, 2832, 2922, 2378, 2399]
54;489;Good Will Hunting;[18];69;1997;127;"['Matt Damon', 'Robin Williams', 'Ben Affleck', 'Stellan Skarsgård', 'Minnie Driver', 'Casey Affleck', 'Cole Hauser', 'Vik Sahay', 'John Mighton', 'Rachel Majorowski', 'Colleen McCauley', 'Matt Mercier', 'Ralph St. George', 'Rob Lynds', 'Dan Washington', 'Alison Folland', 'Derrick Bridgeman', 'Shannon Egleson', 'Rob Lyons', 'Steven Kozlowski', 'Jennifer Deathe', 'Scott William Winters', 'Philip Williams', ""Patrick O'Donnell"", 'Kevin Rushton', 'Jimmy Flynn', 'Joe Cannon', 'Ann Matacunas', 'George Plimpton', 'Francesco Clemente', 'Jessica Morton', 'Barna Moricz', 'Libby Geller', 'Chas Lawther', 'Richard Fitzpatrick', 'Frank Nakashima', 'Chris Britton', 'David Eisner', 'Bruce Hunter', 'Robert Talvano', 'James Allodi', 'Michael Arthur', 'Christian Harmony', 'Riva Di Paola', 'Harmony Korine', 'Thomas Lundy', 'Paul McGillicuddy', 'Daniel Olsen', ""Stephen L'Heureux""]";['boston, massachusetts', 'professor', 'baseball', 'mathematics', 'genius', 'harvard university', 'male friendship', 'ambition', 'flashback', 'love', 'friends', 'psychologist', 'janitor', 'university', 'courtroom', 'prodigy', 'math genius', 'inspirational', 'intimate'];[665, 670, 676, 686, 696, 703, 711, 744, 753, 1224402, 725219, 562705, 162, 207, 219, 220, 223, 226, 228, 243]
52;98;Gladiator;[28, 18, 12];300;2000;155;['Russell Crowe', 'Joaquin Phoenix', 'Connie Nielsen', 'Oliver Reed', 'Richard Harris', 'Derek Jacobi', 'Djimon Hounsou', 'David Schofield', 'John Shrapnel', 'Tomas Arana', 'Ralf Moeller', 'Spencer Treat Clark', 'David Hemmings', 'Tommy Flanagan', 'Sven-Ole Thorsen', 'Omid Djalili', 'Nicholas McGaughey', 'Chris Kell', 'Tony Curran', 'Mark Lewis', 'John Quinn', 'Alun Raglan', 'David Bailie', 'Chick Allan', 'David J. Nicholls', 'Al Hunter Ashton', 'Billy Dowd', 'Giannina Facio', 'Ray Calleja', 'Giorgio Cantarini', 'Malcolm Ellul', 'Ray Mangion', 'João Costa Menezes', 'Mike Mitchell', 'Antone Pagán', 'Norman Campbell Rees', 'Neil Roche', 'Paul Sacks', 'Steve Saunders', 'Brian Smyj', 'Richard Stride', 'Tony Tomlinson', 'Paul Woodadge', 'Michael Yale', 'Allan Corduner'];['epic', 'gladiator', 'rome, italy', 'arena', 'senate', 'roman empire', 'parent child relationship', 'emperor', 'slavery', 'ancient rome', 'revenge', 'battlefield', 'slave auction', 'historical fiction', 'ancient world', 'combat', 'chariot', 'philosopher', 'barbarian horde', '2nd century', 'successor', 'commodus', 'maximus', 'grand'];[726897, 643, 652, 654, 665, 670, 681, 703, 705, 746, 752, 754, 769, 770, 233386, 154, 166, 168, 171, 175]
7;348;Alien;[27, 878];142;1979;117;['Tom Skerritt', 'Sigourney Weaver', 'Veronica Cartwright', 'Harry Dean Stanton', 'John Hurt', 'Ian Holm', 'Yaphet Kotto', 'Bolaji Badejo', 'Helen Horton'];['android', 'spacecraft', 'space marine', 'biology', 'dystopia', 'countdown', 'space suit', 'beheading', 'space travel', 'cowardice', 'alien', 'space', 'female protagonist', 'parasite', 'space opera', 'cosmos', 'xenomorph'];[644, 679, 694, 698, 747, 752, 763, 764, 765, 766, 893765, 725273, 154, 157, 167, 168, 169, 170, 172, 174]
121;1366;Rocky;[18];57;1976;120;"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith', 'Thayer David', 'Joe Spinell', 'Jimmy Gambina', 'Bill Baldwin', 'Al Silvani', 'George Memmoli', 'Jodi Letizia', 'Diana Lewis', ""George O'Hanlon"", 'Larry Carroll', 'Stan Shaw', 'Don Sherman', 'Billy Sands', 'Pedro Lovell', 'DeForest Covan', 'Simmy Bow', 'Tony Burton', 'Hank Rolike', ""Shirley O'Hara"", 'Kathleen Parker', 'Frank Stallone Jr.', 'Lloyd Kaufman', 'Jane Marla Robbins', 'Jack Hollander', 'Joe Sorbello', 'Christopher Avildsen', 'Frankie Van', 'Lou Fillipo', 'Paris Eagle', 'Frank Stallone Sr.', 'Robert L. Tangrea', 'Peter Glassberg', 'William E. Ring', 'Joseph C. Giambelluc', 'Joe Frazier', 'Michael Dorn', 'Arnold Johnson', 'Stu Nahan', 'Frank Pesce', 'Lavelle Roby', 'Arthur Tovey', 'John Pleshette', 'Butkus Stallone']";"['underdog', 'philadelphia, pennsylvania', 'transporter', ""love of one's life"", 'italian american', 'sports', 'fight', 'independence', 'publicity', 'boxer', 'training', 'lovers', 'world champion', 'victory', 'surprise', 'boxing']";[1226035, 648, 654, 665, 688, 703, 705, 712, 745, 746, 770, 162, 164, 175, 182, 197, 223, 236, 238, 240]
85;24238;Mary and Max;[16, 35, 18];45;2009;92;"['Toni Collette', 'Philip Seymour Hoffman', 'Barry Humphries', 'Eric Bana', 'Bethany Whitmore', 'Renée Geyer', ""Ian 'Molly' Meldrum"", 'John Flaus', 'Julie Forsyth', 'Christopher Massey', 'Oliver Marks', 'Daisy Kocher', 'Daniel Marks', 'Hamish Hughes', 'Dan Doherty', 'Mandy Mao', 'Patrick McCabe', 'Adam Elliot', 'Michael J. Allen', 'Bill Murphy', 'Shaun Patten', 'Bernie Clifford', 'Henry Karjalainen', 'Chris Wallace', 'Marlee Bevan', 'Melanie Coombs', 'Carolyn Shakespeare-Allen', 'Alf Klimek', 'Antoinette Halloran', 'Leanne Smith', 'Stephen Carroll', 'Athanasios Kourtidis', 'Yorgos Kourtidis']";"['australia', 'chocolate', 'approach', 'letter', 'birthmark', 'only child', 'bullying', 'friendship bracelet', 'pen pals', 'atheist', 'loneliness', 'stop motion', 'neighbor', 'phone book', 'adult animation', 'unlikely friendship', 'correspondence', 'eating disorder', ""asperger's syndrome""]";[64, 70, 99, 101, 105, 400206, 1063702, 1064036, 110, 118, 128, 149, 1064644, 401104, 401164, 234868, 563599, 563622, 1064307, 153]
119;641;Requiem for a Dream;[80, 18];31;2000;102;"['Ellen Burstyn', 'Jared Leto', 'Jennifer Connelly', 'Marlon Wayans', 'Christopher McDonald', 'Louise Lasser', 'Marcia Jean Kurtz', 'Janet Sarno', 'Suzanne Shepherd', 'Joanne Gordon', 'Charlotte Aronofsky', 'Mark Margolis', 'Michael Kaycheck', ""Jack O'Connell"", 'Chas Mastin', 'Ajay Naidu', 'Sean Gullette', 'Samia Shoaib', 'Peter Maloney', 'Abraham Abraham', 'Aliya Campbell', ""Te'ron A. O'Neal"", 'Denise Dowse', 'Bryan Chattoo', 'Eddie De Harp', 'Scott Franklin', 'Peter Cheyenne', 'Brian Costello', 'Abraham Aronofsky', 'James Chinlund', 'Olga Merediz', 'Allison Furman', 'Robert Dylan Cohen', 'Ben Shenkman', 'Keith David', 'Dylan Baker', ""Shaun O'Hagan"", 'Leland Gantt', 'Bill Buell', 'Jimmie Ray Weeks', 'Gregg Bello', 'Henry Stram', 'Heather Litteer', 'Jenny Decker', 'Ami Goodheart', 'Nina Zavarin', 'Stanley B. Herman', 'Scott Bader', 'Jim Centofanti', 'Scott Chait', 'Daniel Clarin', 'Ben Cohen', 'Eric Cohen', 'Brett Feinstein', 'Ricky Fier', 'John Getz', 'Andrew Kessler', 'Ross Lombardo', 'Carter Mansbach', 'Scott Miller', 'Todd Miller', 'Joshua Pollack', 'Craig Rallo', 'Geordan Reisner', 'Keith Scandore', 'David Seltzer', 'Chris Varvaro', 'Ricardo Viñas', 'Chad Weiner', 'Jesse Weissberger', 'Greg Weissman', 'Hubert Selby Jr.', 'Lianna Pai', 'Darren Aronofsky']";['drug dealer', 'corruption', 'drug abuse', 'unsociability', 'degradation', 'insanity', 'heroin', 'drug addiction', 'junkie', 'hallucination', 'speed', 'diet', 'orderly', 'surrealism', 'illusion', 'fondling', 'drug use', 'grief', 'drug pusher', 'marijuana', 'chain gang', 'postmodern', 'drug trade', 'psychiatrist', 'drugged', 'illegal prostitution', 'gay parent', 'subculture', 'bitterness', 'hatred', 'industrial music', 'force feeding', 'decadence', 'marijuana joint', 'boyfriend girlfriend relationship', 'heroin addict', 'prescription drug abuse', 'eating disorder', 'heroin addiction', 'voyeurism', 'brunette', 'sign languages', 'shock', 'narcotics', 'hospitalization', 'incarceration', 'gay theme', 'lesbian', 'cautionary tale', 'methamphetamine', 'drug addict', 'moral corruption', 'psychological drama', 'split screen', 'audacious'];[1226035, 1226106, 665, 680, 687, 688, 690, 692, 711, 713, 742, 746, 400221, 1064036, 153, 156, 162, 166, 167, 171]
21;10020;Beauty and the Beast;[10749, 10751, 16, 14];90;1991;84;"[""Paige O'Hara"", 'Robby Benson', 'Richard White', 'Jerry Orbach', 'David Ogden Stiers', 'Angela Lansbury', 'Rex Everhart', 'Jesse Corti', 'Bradley Pierce', 'Hal Smith', 'Jo Anne Worley', 'Mary Kay Bergman', 'Kath Soucie', 'Alvin Epstein', 'Tony Jay', 'Brian Cummings', 'Alec Murphy', 'Kimmy Robertson', 'Frank Welker', 'Alex Murphy', 'Sherry Lynn', 'Mickie McGowan', 'Jack Angel', 'Bruce Adler', 'Scott Barnes', 'Vanna Bonta', 'Maureen Brennan', 'Liz Callaway', 'Philip L. Clarke', 'Margery Daley', 'Jennifer Darling', 'Albert de Ruiter', 'George Dvorsky', 'Bill Farmer', 'Bruce Fifer', 'Johnson Flucker', 'Larry Hansen', 'Randy Hansen', 'Mary Ann Hart', 'Phyllis Kubey', 'Hearndon Lackey', 'Larry Moss', 'Panchali Null', 'Wilbur Pauley', 'Jennifer Perito', 'Caroline Peyton', 'Patrick Pinney', 'Cynthia Richards-Hewes', 'Phil Proctor', 'Stephen Sturk']";['princess', 'france', 'prince', 'castle', 'villain', 'rose', 'musical', 'insane asylum', 'beast', 'based on fairy tale', 'eccentric man', 'toxic masculinity', 'grand', 'whimsical', 'adoring', 'cheerful', 'vibrant'];[27273, 27327, 1251991, 27597, 27624, 27653, 27686, 755248, 28524, 28591, 431580, 756187, 28758, 27364, 27367, 430431, 1092329, 28100, 28162, 1252569]
19;3175;Barry Lyndon;[18, 10749, 10752, 36];21;1975;185;"[""Ryan O'Neal"", 'Marisa Berenson', 'Patrick Magee', 'Hardy Krüger', 'Steven Berkoff', 'Gay Hamilton', 'Marie Kean', 'Diana Körner', 'Murray Melvin', 'Frank Middlemass', 'Leon Vitali', ""Arthur O'Sullivan"", 'Godfrey Quigley', 'Leonard Rossiter', 'Philip Stone', 'André Morell', 'Billy Boyle', 'John Bindon', 'Roger Booth', 'Jonathan Cecil', 'Peter Cellier', 'Geoffrey Chater', 'Anthony Dawes', 'Patrick Dawson', 'Bernard Hepton', 'Anthony Herrick', 'Barry Jackson', 'Wolf Kahler', 'Pat Laffan', 'Hans Meyer', 'Ferdy Mayne', 'David Morley', 'Liam Redmond', 'Pat Roach', 'Dominic Savage', 'Frederick Schiller', 'George Sewell', 'Anthony Sharp', 'John Sharp', 'Roy Spencer', 'Michael Hordern', 'John Sullivan', 'Harry Towb', 'Norman Gay', 'Vivian Kubrick', 'Katharina Kubrick']";['based on novel or book', 'gambling', 'desertion', 'fencing', 'palace', 'british army', 'opportunist', 'wealth', 'debt', 'duel', 'ireland', 'british soldier', '18th century', 'card playing', 'pistol duel', 'seven years war', 'nobility', 'prussia'];[27332, 266451, 754582, 754609, 429771, 754343, 754364, 27171, 27197, 1251832, 588564, 27621, 27635, 27658, 430578, 588767, 27836, 27857, 27874, 27899]
